dataset,window,band,lo,hi,filter,one_per,entries,markets,yes_entries,no_entries,wins,losses,wrong_side,win_rate,wrong_side_rate,net_pnl_cents,avg_pnl_cents,max_drawdown_cents,remove_best_market_net_cents,market_lcb_cents,worst_trade_cents,best_trade_cents
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_fair_ge_85,market,42,42,15,27,34,7,3,0.809524,0.071429,-40.800000,-0.971429,149.000000,-56.800000,-7.184171,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_fair_ge_85,market_side,43,42,16,27,35,7,3,0.813953,0.069767,-33.900000,-0.788372,142.100000,-49.900000,-6.873025,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_fair_ge_90,market,39,39,14,25,27,11,2,0.692308,0.051282,-36.300000,-0.930769,165.900000,-52.300000,-6.487053,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_fair_ge_90,market_side,40,39,15,25,28,11,2,0.700000,0.050000,-29.400000,-0.735000,159.000000,-45.400000,-6.118159,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,v28_fair_ge_85,market,45,45,16,29,37,7,3,0.822222,0.066667,27.400000,0.608889,149.000000,11.400000,-5.296429,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,v28_fair_ge_85,market_side,46,45,17,29,38,7,3,0.826087,0.065217,34.300000,0.745652,142.100000,18.300000,-5.006225,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,v28_fair_ge_90,market,39,39,14,25,29,9,2,0.743590,0.051282,-14.800000,-0.379487,165.000000,-30.800000,-5.971455,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,v28_fair_ge_90,market_side,40,39,15,25,30,9,2,0.750000,0.050000,-7.900000,-0.197500,158.100000,-23.900000,-5.602551,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_edge_ge_0,market,18,18,5,13,15,3,3,0.833333,0.166667,-130.300000,-7.238889,153.900000,-146.300000,-21.526042,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_edge_ge_0,market_side,18,18,5,13,15,3,3,0.833333,0.166667,-130.300000,-7.238889,153.900000,-146.300000,-21.526042,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,abs_dsigma_ge_1,market,45,45,16,29,37,7,3,0.822222,0.066667,29.400000,0.653333,149.000000,13.400000,-5.256753,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,abs_dsigma_ge_1,market_side,46,45,17,29,38,7,3,0.826087,0.065217,36.300000,0.789130,142.100000,20.300000,-4.966589,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,abs_dsigma_le_3_5,market,66,66,29,37,56,10,9,0.848485,0.136364,-60.300000,-0.913636,294.900000,-78.300000,-7.757323,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,abs_dsigma_le_3_5,market_side,69,66,31,38,59,10,9,0.855072,0.130435,-23.400000,-0.339130,288.000000,-41.400000,-6.933491,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,none,market,63,63,26,37,54,9,9,0.857143,0.142857,-66.600000,-1.057143,298.000000,-84.600000,-8.227404,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,none,market_side,66,63,28,38,57,9,9,0.863636,0.136364,-29.700000,-0.450000,291.100000,-47.700000,-7.364641,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_fair_ge_ask,market,21,21,5,16,18,3,3,0.857143,0.142857,-61.900000,-2.947619,153.900000,-78.900000,-15.626545,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_fair_ge_ask,market_side,21,21,5,16,18,3,3,0.857143,0.142857,-61.900000,-2.947619,153.900000,-78.900000,-15.626545,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,v28_fair_ge_ask,market,26,26,6,20,23,3,3,0.884615,0.115385,-5.300000,-0.203846,153.900000,-22.300000,-10.576434,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,v28_fair_ge_ask,market_side,26,26,6,20,23,3,3,0.884615,0.115385,-5.300000,-0.203846,153.900000,-22.300000,-10.576434,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_fair_ge_85,market,29,29,8,21,26,3,3,0.896552,0.103448,-50.400000,-1.737931,148.700000,-66.400000,-10.771920,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_fair_ge_85,market_side,30,29,9,21,27,3,3,0.900000,0.100000,-43.500000,-1.450000,141.800000,-59.500000,-10.321688,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_fair_ge_90,market,20,20,6,14,18,2,2,0.900000,0.100000,-45.300000,-2.265000,164.700000,-61.300000,-13.202022,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_fair_ge_90,market_side,21,20,7,14,19,2,2,0.904762,0.095238,-38.400000,-1.828571,157.800000,-54.400000,-12.482405,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,v28_fair_ge_85,market,34,34,9,25,31,3,3,0.911765,0.088235,17.500000,0.514706,148.700000,1.500000,-7.326487,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,v28_fair_ge_85,market_side,35,34,10,25,32,3,3,0.914286,0.085714,24.400000,0.697143,141.800000,8.400000,-6.941789,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,v28_fair_ge_90,market,24,24,6,18,22,2,2,0.916667,0.083333,-14.700000,-0.612500,164.700000,-30.700000,-9.775899,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,v28_fair_ge_90,market_side,25,24,7,18,23,2,2,0.920000,0.080000,-7.800000,-0.312000,157.800000,-23.800000,-9.174534,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_edge_ge_0,market,16,16,5,11,13,3,3,0.812500,0.187500,-133.600000,-8.350000,153.900000,-149.600000,-24.420557,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,candidate_edge_ge_0,market_side,16,16,5,11,13,3,3,0.812500,0.187500,-133.600000,-8.350000,153.900000,-149.600000,-24.420557,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,abs_dsigma_ge_1,market,34,34,9,25,31,3,3,0.911765,0.088235,19.500000,0.573529,148.700000,3.500000,-7.274054,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,abs_dsigma_ge_1,market_side,35,34,10,25,32,3,3,0.914286,0.085714,26.400000,0.754286,141.800000,10.400000,-6.889380,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,abs_dsigma_le_3_5,market,63,63,26,37,54,9,9,0.857143,0.142857,-66.600000,-1.057143,298.000000,-84.600000,-8.227404,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_95,80,95,abs_dsigma_le_3_5,market_side,66,63,28,38,57,9,9,0.863636,0.136364,-29.700000,-0.450000,291.100000,-47.700000,-7.364641,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,none,market,51,51,21,30,42,9,9,0.823529,0.176471,-140.000000,-2.745098,344.000000,-158.000000,-11.572808,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,none,market_side,53,51,22,31,44,9,9,0.830189,0.169811,-110.000000,-2.075472,344.000000,-128.000000,-10.717621,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_fair_ge_ask,market,14,14,1,13,11,3,3,0.785714,0.214286,-107.000000,-7.642857,162.000000,-124.000000,-26.538755,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_fair_ge_ask,market_side,14,14,1,13,11,3,3,0.785714,0.214286,-107.000000,-7.642857,162.000000,-124.000000,-26.538755,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,v28_fair_ge_ask,market,18,18,3,15,15,3,3,0.833333,0.166667,-54.000000,-3.000000,162.000000,-71.000000,-17.982821,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,v28_fair_ge_ask,market_side,18,18,3,15,15,3,3,0.833333,0.166667,-54.000000,-3.000000,162.000000,-71.000000,-17.982821,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_fair_ge_85,market,12,12,3,9,9,3,3,0.750000,0.250000,-153.000000,-12.750000,174.000000,-169.000000,-33.984891,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_fair_ge_85,market_side,12,12,3,9,9,3,3,0.750000,0.250000,-153.000000,-12.750000,174.000000,-169.000000,-33.984891,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_fair_ge_90,market,7,7,1,6,5,2,2,0.714286,0.285714,-120.000000,-17.142857,178.000000,-136.000000,-47.603304,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_fair_ge_90,market_side,7,7,1,6,5,2,2,0.714286,0.285714,-120.000000,-17.142857,178.000000,-136.000000,-47.603304,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,v28_fair_ge_85,market,18,18,3,15,15,3,3,0.833333,0.166667,-77.000000,-4.277778,162.000000,-93.000000,-19.027535,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,v28_fair_ge_85,market_side,18,18,3,15,15,3,3,0.833333,0.166667,-77.000000,-4.277778,162.000000,-93.000000,-19.027535,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,v28_fair_ge_90,market,7,7,1,6,5,2,2,0.714286,0.285714,-120.000000,-17.142857,178.000000,-136.000000,-47.603304,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,v28_fair_ge_90,market_side,7,7,1,6,5,2,2,0.714286,0.285714,-120.000000,-17.142857,178.000000,-136.000000,-47.603304,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_edge_ge_0,market,10,10,1,9,7,3,3,0.700000,0.300000,-173.000000,-17.300000,184.000000,-189.000000,-42.288169,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,candidate_edge_ge_0,market_side,10,10,1,9,7,3,3,0.700000,0.300000,-173.000000,-17.300000,184.000000,-189.000000,-42.288169,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,abs_dsigma_ge_1,market,18,18,3,15,15,3,3,0.833333,0.166667,-75.000000,-4.166667,162.000000,-91.000000,-18.934555,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,abs_dsigma_ge_1,market_side,18,18,3,15,15,3,3,0.833333,0.166667,-75.000000,-4.166667,162.000000,-91.000000,-18.934555,-90.000000,16.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,abs_dsigma_le_3_5,market,51,51,21,30,42,9,9,0.823529,0.176471,-140.000000,-2.745098,344.000000,-158.000000,-11.572808,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_90,80,90,abs_dsigma_le_3_5,market_side,53,51,22,31,44,9,9,0.830189,0.169811,-110.000000,-2.075472,344.000000,-128.000000,-10.717621,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,none,market,50,50,20,30,47,3,3,0.940000,0.060000,193.300000,3.866000,202.400000,179.300000,-1.618387,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,none,market_side,51,50,21,30,48,3,3,0.941176,0.058824,200.200000,3.925490,195.500000,186.200000,-1.356783,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_fair_ge_ask,market,15,15,5,10,13,2,2,0.866667,0.133333,-64.900000,-4.326667,169.900000,-78.900000,-18.932144,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_fair_ge_ask,market_side,15,15,5,10,13,2,2,0.866667,0.133333,-64.900000,-4.326667,169.900000,-78.900000,-18.932144,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,v28_fair_ge_ask,market,20,20,6,14,18,2,2,0.900000,0.100000,-12.300000,-0.615000,169.900000,-26.300000,-11.753952,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,v28_fair_ge_ask,market_side,20,20,6,14,18,2,2,0.900000,0.100000,-12.300000,-0.615000,169.900000,-26.300000,-11.753952,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_fair_ge_85,market,27,27,8,19,25,2,2,0.925926,0.074074,12.600000,0.466667,164.700000,-0.400000,-7.713208,-90.000000,13.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_fair_ge_85,market_side,28,27,9,19,26,2,2,0.928571,0.071429,19.500000,0.696429,157.800000,6.500000,-7.177686,-90.000000,13.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_fair_ge_90,market,20,20,6,14,18,2,2,0.900000,0.100000,-49.300000,-2.465000,164.700000,-61.300000,-13.359577,-90.000000,12.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_fair_ge_90,market_side,21,20,7,14,19,2,2,0.904762,0.095238,-42.400000,-2.019048,157.800000,-54.400000,-12.639378,-90.000000,12.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,v28_fair_ge_85,market,32,32,9,23,30,2,2,0.937500,0.062500,70.800000,2.212500,164.700000,56.800000,-4.775874,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,v28_fair_ge_85,market_side,33,32,10,23,31,2,2,0.939394,0.060606,77.700000,2.354545,157.800000,63.700000,-4.323693,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,v28_fair_ge_90,market,24,24,6,18,22,2,2,0.916667,0.083333,-18.700000,-0.779167,164.700000,-30.700000,-9.911255,-90.000000,12.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,v28_fair_ge_90,market_side,25,24,7,18,23,2,2,0.920000,0.080000,-11.800000,-0.472000,157.800000,-23.800000,-9.309412,-90.000000,12.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_edge_ge_0,market,14,14,5,9,12,2,2,0.857143,0.142857,-70.600000,-5.042857,169.900000,-84.600000,-20.680844,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,candidate_edge_ge_0,market_side,14,14,5,9,12,2,2,0.857143,0.142857,-70.600000,-5.042857,169.900000,-84.600000,-20.680844,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,abs_dsigma_ge_1,market,32,32,9,23,30,2,2,0.937500,0.062500,72.800000,2.275000,164.700000,58.800000,-4.720165,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,abs_dsigma_ge_1,market_side,33,32,10,23,31,2,2,0.939394,0.060606,79.700000,2.415152,157.800000,65.700000,-4.268049,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,abs_dsigma_le_3_5,market,50,50,20,30,47,3,3,0.940000,0.060000,193.300000,3.866000,202.400000,179.300000,-1.618387,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,85_95,85,95,abs_dsigma_le_3_5,market_side,51,50,21,30,48,3,3,0.941176,0.058824,200.200000,3.925490,195.500000,186.200000,-1.356783,-90.000000,14.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,none,market,41,41,17,24,40,1,1,0.975610,0.024390,223.900000,5.460976,90.000000,212.900000,1.512060,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,none,market_side,41,41,17,24,40,1,1,0.975610,0.024390,223.900000,5.460976,90.000000,212.900000,1.512060,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_fair_ge_ask,market,11,11,5,6,10,1,1,0.909091,0.090909,-14.900000,-1.354545,90.000000,-25.900000,-15.929781,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_fair_ge_ask,market_side,11,11,5,6,10,1,1,0.909091,0.090909,-14.900000,-1.354545,90.000000,-25.900000,-15.929781,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,v28_fair_ge_ask,market,15,15,5,10,14,1,1,0.933333,0.066667,17.900000,1.193333,90.000000,6.900000,-9.524809,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,v28_fair_ge_ask,market_side,15,15,5,10,14,1,1,0.933333,0.066667,17.900000,1.193333,90.000000,6.900000,-9.524809,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_fair_ge_85,market,24,24,8,16,23,1,1,0.958333,0.041667,70.500000,2.937500,90.000000,59.500000,-3.724707,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_fair_ge_85,market_side,24,24,8,16,23,1,1,0.958333,0.041667,70.500000,2.937500,90.000000,59.500000,-3.724707,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_fair_ge_90,market,18,18,7,11,17,1,1,0.944444,0.055556,21.600000,1.200000,90.000000,10.600000,-7.634944,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_fair_ge_90,market_side,18,18,7,11,17,1,1,0.944444,0.055556,21.600000,1.200000,90.000000,10.600000,-7.634944,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,v28_fair_ge_85,market,28,28,9,19,27,1,1,0.964286,0.035714,107.900000,3.853571,90.000000,96.900000,-1.884349,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,v28_fair_ge_85,market_side,28,28,9,19,27,1,1,0.964286,0.035714,107.900000,3.853571,90.000000,96.900000,-1.884349,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,v28_fair_ge_90,market,22,22,7,15,21,1,1,0.954545,0.045455,52.200000,2.372727,90.000000,41.200000,-4.874501,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,v28_fair_ge_90,market_side,22,22,7,15,21,1,1,0.954545,0.045455,52.200000,2.372727,90.000000,41.200000,-4.874501,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_edge_ge_0,market,10,10,5,5,9,1,1,0.900000,0.100000,-20.600000,-2.060000,90.000000,-31.600000,-18.122685,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,candidate_edge_ge_0,market_side,10,10,5,5,9,1,1,0.900000,0.100000,-20.600000,-2.060000,90.000000,-31.600000,-18.122685,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,abs_dsigma_ge_1,market,28,28,9,19,27,1,1,0.964286,0.035714,107.900000,3.853571,90.000000,96.900000,-1.884349,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,abs_dsigma_ge_1,market_side,28,28,9,19,27,1,1,0.964286,0.035714,107.900000,3.853571,90.000000,96.900000,-1.884349,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,abs_dsigma_le_3_5,market,41,41,17,24,40,1,1,0.975610,0.024390,223.900000,5.460976,90.000000,212.900000,1.512060,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,88_95,88,95,abs_dsigma_le_3_5,market_side,41,41,17,24,40,1,1,0.975610,0.024390,223.900000,5.460976,90.000000,212.900000,1.512060,-90.000000,11.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,none,market,45,45,21,24,41,4,0,0.911111,0.000000,253.600000,5.635556,0.900000,244.600000,4.938258,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,none,market_side,45,45,21,24,41,4,0,0.911111,0.000000,253.600000,5.635556,0.900000,244.600000,4.938258,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_fair_ge_ask,market,19,19,6,13,13,6,0,0.684211,0.000000,66.200000,3.484211,1.200000,57.200000,2.072523,-0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_fair_ge_ask,market_side,19,19,6,13,13,6,0,0.684211,0.000000,66.200000,3.484211,1.200000,57.200000,2.072523,-0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,v28_fair_ge_ask,market,20,20,6,14,15,5,0,0.750000,0.000000,87.300000,4.365000,1.200000,78.300000,2.997410,-0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,v28_fair_ge_ask,market_side,20,20,6,14,15,5,0,0.750000,0.000000,87.300000,4.365000,1.200000,78.300000,2.997410,-0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_fair_ge_85,market,37,37,15,22,31,5,0,0.837838,0.000000,152.500000,4.121622,0.900000,143.500000,3.253486,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_fair_ge_85,market_side,37,37,15,22,31,5,0,0.837838,0.000000,152.500000,4.121622,0.900000,143.500000,3.253486,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_fair_ge_90,market,37,37,15,22,26,10,0,0.702703,0.000000,109.900000,2.970270,1.200000,100.900000,2.086923,-0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_fair_ge_90,market_side,37,37,15,22,26,10,0,0.702703,0.000000,109.900000,2.970270,1.200000,100.900000,2.086923,-0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,v28_fair_ge_85,market,38,38,16,22,32,5,0,0.842105,0.000000,174.300000,4.586842,0.900000,165.300000,3.749068,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,v28_fair_ge_85,market_side,38,38,16,22,32,5,0,0.842105,0.000000,174.300000,4.586842,0.900000,165.300000,3.749068,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,v28_fair_ge_90,market,37,37,15,22,28,8,0,0.756757,0.000000,131.400000,3.551351,1.000000,122.400000,2.611719,-0.800000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,v28_fair_ge_90,market_side,37,37,15,22,28,8,0,0.756757,0.000000,131.400000,3.551351,1.000000,122.400000,2.611719,-0.800000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_edge_ge_0,market,12,12,5,7,12,0,0,1.000000,0.000000,63.600000,5.300000,-0.000000,54.600000,3.807526,0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,candidate_edge_ge_0,market_side,12,12,5,7,12,0,0,1.000000,0.000000,63.600000,5.300000,-0.000000,54.600000,3.807526,0.900000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,abs_dsigma_ge_1,market,38,38,16,22,32,5,0,0.842105,0.000000,174.300000,4.586842,0.900000,165.300000,3.749068,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,abs_dsigma_ge_1,market_side,38,38,16,22,32,5,0,0.842105,0.000000,174.300000,4.586842,0.900000,165.300000,3.749068,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,abs_dsigma_le_3_5,market,43,43,21,22,41,2,0,0.953488,0.000000,254.500000,5.918605,0.700000,245.500000,5.272504,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_plus,90,99.900000,abs_dsigma_le_3_5,market_side,43,43,21,22,41,2,0,0.953488,0.000000,254.500000,5.918605,0.700000,245.500000,5.272504,-0.700000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,none,market,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,none,market_side,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_fair_ge_ask,market,9,9,5,4,9,0,0,1.000000,0.000000,63.100000,7.011111,-0.000000,54.100000,6.023532,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_fair_ge_ask,market_side,9,9,5,4,9,0,0,1.000000,0.000000,63.100000,7.011111,-0.000000,54.100000,6.023532,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,v28_fair_ge_ask,market,13,13,5,8,13,0,0,1.000000,0.000000,89.300000,6.869231,-0.000000,80.300000,6.083069,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,v28_fair_ge_ask,market_side,13,13,5,8,13,0,0,1.000000,0.000000,89.300000,6.869231,-0.000000,80.300000,6.083069,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_fair_ge_85,market,22,22,8,14,22,0,0,1.000000,0.000000,141.600000,6.436364,-0.000000,132.600000,5.841075,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_fair_ge_85,market_side,22,22,8,14,22,0,0,1.000000,0.000000,141.600000,6.436364,-0.000000,132.600000,5.841075,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_fair_ge_90,market,16,16,7,9,16,0,0,1.000000,0.000000,99.600000,6.225000,-0.000000,90.600000,5.503198,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_fair_ge_90,market_side,16,16,7,9,16,0,0,1.000000,0.000000,99.600000,6.225000,-0.000000,90.600000,5.503198,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,v28_fair_ge_85,market,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,v28_fair_ge_85,market_side,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,v28_fair_ge_90,market,20,20,7,13,20,0,0,1.000000,0.000000,130.200000,6.510000,-0.000000,121.200000,5.868411,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,v28_fair_ge_90,market_side,20,20,7,13,20,0,0,1.000000,0.000000,130.200000,6.510000,-0.000000,121.200000,5.868411,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_edge_ge_0,market,8,8,5,3,8,0,0,1.000000,0.000000,57.400000,7.175000,-0.000000,48.400000,6.097461,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,candidate_edge_ge_0,market_side,8,8,5,3,8,0,0,1.000000,0.000000,57.400000,7.175000,-0.000000,48.400000,6.097461,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,abs_dsigma_ge_1,market,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,abs_dsigma_ge_1,market_side,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,abs_dsigma_le_3_5,market,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
selected_fv_carrier,0_to_15_min,90_95,90,95,abs_dsigma_le_3_5,market_side,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
