model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,exit_surface,exit_probability_floor,exit_min_hold_seconds,exit_margin_ceiling_sigma15,exit_margin_gate_side,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_1c_days,total_days,worst_1c_day_cents,block10_positive,block10_worst_cents
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob50_marginlte0p5,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,21.72,332.92,0.06524089871440586,6.33,15.389999999999999,0.04622732187913012,11.29,10.489999999999998,174,31,165,40,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,7.82,106.74,0.07326213228405472,2.16,5.66,0.0530260445943414,4.32,4.1000000000000005,54,13,56,11,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,2.1,99.14,0.021182166633044182,2.02,0.08000000000000007,0.0008069396812588266,-1.14,-1.42,49,12,47,14,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,31.64,538.8,0.058723088344469196,10.51,21.130000000000003,0.03921677802524128,14.470000000000002,13.170000000000002,277,56,268,65,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,2.1,0.08000000000000007,-1.42,True,True,False,True,v55,0.5,15.0,0.5,,-1.14,False,3,5,-153.0,6,-213.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob50_noside_marginlte0p5,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,21.66,332.92,0.06506067523729424,6.33,15.33,0.0460470984020185,11.23,10.43,174,31,165,40,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.16,5.76,0.053962900505902196,4.42,4.2,54,13,56,11,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,2.1,99.14,0.021182166633044182,2.02,0.08000000000000007,0.0008069396812588266,-1.14,-1.42,49,12,47,14,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,31.68,538.8,0.058797327394209356,10.51,21.17,0.03929101707498145,14.510000000000002,13.21,277,56,268,65,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,2.1,0.08000000000000007,-1.42,True,True,False,True,v55,0.5,15.0,0.5,no,-1.14,False,3,5,-153.0,6,-213.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob50_yesside_marginlte0p5,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.82,332.92,0.05653009732067764,6.42,12.4,0.03724618526973447,8.3,7.420000000000001,174,31,161,44,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,7.54,106.74,0.07063893573168448,2.27,5.27,0.049372306539254264,3.9299999999999997,3.63,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,2.42,99.14,0.02440992535807948,2.06,0.3599999999999999,0.0036312285656647154,-0.8600000000000001,-1.1800000000000002,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,28.78,538.8,0.05341499628804752,10.75,18.03,0.03346325167037863,11.370000000000001,9.870000000000001,277,56,258,75,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,2.42,0.3599999999999999,-1.1800000000000002,True,True,False,True,v55,0.5,15.0,0.5,yes,-0.8600000000000001,False,4,5,-131.0,7,-213.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.12,332.92,0.05442749008770876,6.57,11.55,0.034693019343986546,7.450000000000001,6.510000000000002,174,31,158,47,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,8.86,106.74,0.08300543376428705,2.3,6.56,0.061457747798388605,5.22,4.92,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,4.24,99.14,0.042767803106717774,2.09,2.1500000000000004,0.02168650393383095,0.9300000000000004,0.6100000000000003,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,31.22,538.8,0.05794357832219748,10.96,20.259999999999998,0.03760207869339272,13.599999999999998,12.039999999999997,277,56,255,78,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,4.24,2.1500000000000004,0.6100000000000003,True,True,True,True,v55,0.52,15.0,,,0.9300000000000004,True,5,5,18.0,8,-207.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_marginltem0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,20.38,332.92,0.061215907725579714,5.52,14.86,0.044635347831310825,10.76,10.32,174,31,183,22,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,4.9,106.74,0.0459059396664793,1.97,2.9300000000000006,0.027449878208731505,1.5900000000000005,1.4500000000000006,54,13,60,7,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-2.38,99.14,-0.02400645551745007,1.64,-4.02,-0.040548718983255995,-5.239999999999999,-5.339999999999999,49,12,56,5,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,22.9,538.8,0.04250185597624351,9.13,13.769999999999998,0.025556792873051223,7.109999999999998,6.429999999999998,277,56,299,34,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-2.38,-4.02,-5.339999999999999,False,False,False,True,v55,0.52,15.0,-0.25,,-5.239999999999999,False,3,5,-262.0,6,-466.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_noside_marginltem0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,22.72,332.92,0.06824462333293282,5.85,16.869999999999997,0.05067283431455003,12.769999999999998,12.229999999999997,174,31,178,27,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,7.32,106.74,0.06857785272625071,2.0,5.32,0.04984073449503467,3.9800000000000004,3.8400000000000003,54,13,60,7,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-0.04,99.14,-0.00040346984062941297,1.72,-1.76,-0.01775267298769417,-2.98,-3.1,49,12,55,6,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,30.0,538.8,0.0556792873051225,9.57,20.43,0.037917594654788424,13.77,12.969999999999999,277,56,293,40,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-0.04,-1.76,-3.1,False,False,False,True,v55,0.52,15.0,-0.25,no,-2.98,False,4,5,-262.0,6,-390.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_yesside_marginltem0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,15.78,332.92,0.047398774480355635,6.24,9.54,0.02865553286074732,5.4399999999999995,4.6,174,31,163,42,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,6.44,106.74,0.06033352070451565,2.27,4.17,0.03906689151208544,2.83,2.5300000000000002,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,1.9,99.14,0.019164817429897115,2.01,-0.10999999999999988,-0.0011095420617308843,-1.3299999999999998,-1.63,49,12,46,15,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,24.12,538.8,0.04476614699331849,10.52,13.600000000000001,0.025241276911655536,6.940000000000001,5.500000000000002,277,56,261,72,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,1.9,-0.10999999999999988,-1.63,True,False,False,True,v55,0.52,15.0,-0.25,yes,-1.3299999999999998,False,4,5,-99.0,5,-367.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_marginlte0p0,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,20.68,332.92,0.06211702511113781,5.98,14.7,0.04415475189234651,10.6,9.959999999999999,174,31,173,32,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,7.94,106.74,0.07438635937792769,2.04,5.9,0.055274498782087324,4.5600000000000005,4.4,54,13,59,8,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,1.56,99.14,0.015735323784547107,1.87,-0.31000000000000005,-0.003126891264877951,-1.53,-1.73,49,12,51,10,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,30.18,538.8,0.05601336302895323,9.89,20.29,0.03765775798069785,13.629999999999999,12.629999999999999,277,56,283,50,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,1.56,-0.31000000000000005,-1.73,True,False,False,True,v55,0.52,15.0,0.0,,-1.53,False,4,5,-44.0,6,-315.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_noside_marginlte0p0,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,23.72,332.92,0.0712483479514598,6.05,17.669999999999998,0.053075814009371614,13.569999999999999,12.929999999999998,174,31,173,32,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,8.3,106.74,0.07775904065954657,2.04,6.260000000000001,0.058647180063706214,4.920000000000001,4.760000000000001,54,13,59,8,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,1.86,99.14,0.018761347589267702,1.87,-0.010000000000000009,-0.00010086746015735332,-1.23,-1.43,49,12,51,10,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,33.88,538.8,0.06288047512991835,9.96,23.92,0.044394951744617675,17.26,16.26,277,56,283,50,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,1.86,-0.010000000000000009,-1.43,True,False,False,True,v55,0.52,15.0,0.0,no,-1.23,False,4,5,-44.0,7,-227.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_yesside_marginlte0p0,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,15.08,332.92,0.045296167247386755,6.5,8.58,0.02577195722696143,4.48,3.5400000000000005,174,31,158,47,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,8.5,106.74,0.07963275248266817,2.3,6.2,0.05808506651676972,4.86,4.5600000000000005,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,3.94,99.14,0.039741779301997175,2.09,1.85,0.01866048012911035,0.6300000000000001,0.3100000000000001,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,27.52,538.8,0.051076466221232374,10.89,16.63,0.030864884929472904,9.969999999999999,8.409999999999998,277,56,255,78,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,3.94,1.85,0.3100000000000001,True,True,True,True,v55,0.52,15.0,0.0,yes,0.6300000000000001,True,4,5,-82.0,7,-306.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_marginlte0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,22.78,332.92,0.06842484681004446,6.38,16.400000000000002,0.04926108374384237,12.300000000000002,11.480000000000002,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,11.12,106.74,0.10417837736556118,2.2,8.919999999999998,0.08356754731122353,7.579999999999998,7.339999999999998,54,13,55,12,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,3.86,99.14,0.03893483962073835,2.07,1.79,0.01805527536816623,0.5700000000000001,0.2700000000000001,49,12,46,15,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,37.76,538.8,0.07008166295471419,10.65,27.11,0.0503155159613957,20.45,19.09,277,56,265,68,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,3.86,1.79,0.2700000000000001,True,True,True,True,v55,0.52,15.0,0.25,,0.5700000000000001,True,5,5,18.0,8,-29.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_noside_marginlte0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,23.2,332.92,0.06968641114982578,6.39,16.81,0.05049261083743842,12.709999999999999,11.889999999999999,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,11.22,106.74,0.105115233277122,2.2,9.02,0.08450440322278434,7.68,7.4399999999999995,54,13,55,12,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,4.16,99.14,0.04196086342545895,2.07,2.0900000000000003,0.02108129917288683,0.8700000000000003,0.5700000000000003,49,12,46,15,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,38.58,538.8,0.07160356347438752,10.66,27.919999999999998,0.051818856718634,21.259999999999998,19.9,277,56,265,68,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,4.16,2.0900000000000003,0.5700000000000003,True,True,True,True,v55,0.52,15.0,0.25,no,0.8700000000000003,True,5,5,18.0,8,-19.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_yesside_marginlte0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,17.7,332.92,0.053165925747927424,6.56,11.14,0.03346149225039048,7.040000000000001,6.100000000000001,174,31,158,47,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,8.76,106.74,0.08206857785272625,2.3,6.46,0.060520891886827806,5.12,4.82,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,3.94,99.14,0.039741779301997175,2.09,1.85,0.01866048012911035,0.6300000000000001,0.3100000000000001,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,30.4,538.8,0.05642167780252413,10.95,19.45,0.03609873793615442,12.79,11.229999999999999,277,56,255,78,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,3.94,1.85,0.3100000000000001,True,True,True,True,v55,0.52,15.0,0.25,yes,0.6300000000000001,True,5,5,18.0,8,-207.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_marginlte0p5,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,21.08,332.92,0.0633185149585486,6.48,14.599999999999998,0.043854379430493806,10.499999999999998,9.639999999999999,174,31,162,43,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,9.84,106.74,0.09218662169758292,2.24,7.6,0.07120104927862095,6.26,6.0,54,13,54,13,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,3.86,99.14,0.03893483962073835,2.07,1.79,0.01805527536816623,0.5700000000000001,0.2700000000000001,49,12,46,15,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,34.78,538.8,0.06455085374907202,10.79,23.990000000000002,0.04452487008166296,17.330000000000002,15.910000000000002,277,56,262,71,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,3.86,1.79,0.2700000000000001,True,True,True,True,v55,0.52,15.0,0.5,,0.5700000000000001,True,5,5,18.0,8,-207.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_noside_marginlte0p5,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,21.02,332.92,0.06313829148143697,6.48,14.54,0.04367415595338219,10.44,9.58,174,31,162,43,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,9.94,106.74,0.09312347760914372,2.24,7.699999999999999,0.07213790519018175,6.359999999999999,6.1,54,13,54,13,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,4.16,99.14,0.04196086342545895,2.07,2.0900000000000003,0.02108129917288683,0.8700000000000003,0.5700000000000003,49,12,46,15,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,35.12,538.8,0.06518188567186341,10.79,24.33,0.045155902004454344,17.669999999999998,16.25,277,56,262,71,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,4.16,2.0900000000000003,0.5700000000000003,True,True,True,True,v55,0.52,15.0,0.5,no,0.8700000000000003,True,5,5,18.0,8,-207.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob52_yesside_marginlte0p5,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.18,332.92,0.05460771356482037,6.57,11.61,0.03487324282109816,7.51,6.57,174,31,158,47,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,8.76,106.74,0.08206857785272625,2.3,6.46,0.060520891886827806,5.12,4.82,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,3.94,99.14,0.039741779301997175,2.09,1.85,0.01866048012911035,0.6300000000000001,0.3100000000000001,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,30.88,538.8,0.05731254639940609,10.96,19.919999999999998,0.03697104677060133,13.259999999999998,11.699999999999998,277,56,255,78,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,3.94,1.85,0.3100000000000001,True,True,True,True,v55,0.52,15.0,0.5,yes,0.6300000000000001,True,5,5,18.0,8,-207.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob54,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.26,332.92,0.054848011534302535,6.61,11.650000000000002,0.03499339180583925,7.5500000000000025,6.5900000000000025,174,31,157,48,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,8.86,106.74,0.08300543376428705,2.3,6.56,0.061457747798388605,5.22,4.92,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,3.7,99.14,0.0373209602582207,2.13,1.5700000000000003,0.01583619124470446,0.3500000000000003,0.010000000000000286,49,12,44,17,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,30.82,538.8,0.05720118782479585,11.04,19.78,0.03671121009651077,13.120000000000001,11.520000000000001,277,56,253,80,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,3.7,1.5700000000000003,0.010000000000000286,True,True,True,True,v55,0.54,15.0,,,0.3500000000000003,True,5,5,18.0,8,-179.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob54_marginltem0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,20.38,332.92,0.061215907725579714,5.52,14.86,0.044635347831310825,10.76,10.32,174,31,183,22,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,4.9,106.74,0.0459059396664793,1.97,2.9300000000000006,0.027449878208731505,1.5900000000000005,1.4500000000000006,54,13,60,7,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-3.36,99.14,-0.03389146661287069,1.68,-5.04,-0.050837199919306034,-6.26,-6.38,49,12,55,6,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,21.92,538.8,0.04068299925760951,9.17,12.750000000000002,0.023663697104677067,6.090000000000002,5.3900000000000015,277,56,298,35,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-3.36,-5.04,-6.38,False,False,False,True,v55,0.54,15.0,-0.25,,-6.26,False,3,5,-262.0,6,-466.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob54_noside_marginltem0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,23.68,332.92,0.07112819896671872,5.85,17.83,0.05355640994833593,13.729999999999999,13.189999999999998,174,31,178,27,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,7.32,106.74,0.06857785272625071,2.0,5.32,0.04984073449503467,3.9800000000000004,3.8400000000000003,54,13,60,7,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-0.58,99.14,-0.0058503126891264875,1.76,-2.34,-0.023602985676820655,-3.5599999999999996,-3.6999999999999997,49,12,54,7,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,30.42,538.8,0.056458797327394214,9.61,20.810000000000002,0.03862286562731998,14.150000000000002,13.330000000000002,277,56,292,41,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-0.58,-2.34,-3.6999999999999997,False,False,False,True,v55,0.54,15.0,-0.25,no,-3.5599999999999996,False,4,5,-262.0,6,-392.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob54_yesside_marginltem0p25,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,14.96,332.92,0.04493572029316353,6.28,8.68,0.02607232968881413,4.58,3.72,174,31,162,43,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,6.44,106.74,0.06033352070451565,2.27,4.17,0.03906689151208544,2.83,2.5300000000000002,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,0.92,99.14,0.009279806334476498,2.05,-1.13,-0.011398022997780914,-2.3499999999999996,-2.6699999999999995,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,22.32,538.8,0.04142538975501114,10.6,11.72,0.02175204157386786,5.0600000000000005,3.5800000000000005,277,56,259,74,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,0.92,-1.13,-2.6699999999999995,True,False,False,True,v55,0.54,15.0,-0.25,yes,-2.3499999999999996,False,4,5,-99.0,5,-367.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob54_marginlte0p0,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,20.88,332.92,0.0627177700348432,6.14,14.739999999999998,0.04427490087708758,10.639999999999999,9.919999999999998,174,31,169,36,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,7.94,106.74,0.07438635937792769,2.04,5.9,0.055274498782087324,4.5600000000000005,4.4,54,13,59,8,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,0.58,99.14,0.0058503126891264875,1.91,-1.33,-0.013415372200927981,-2.55,-2.77,49,12,50,11,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,29.4,538.8,0.05456570155902005,10.09,19.31,0.03583890126206385,12.649999999999999,11.549999999999999,277,56,278,55,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,0.58,-1.33,-2.77,True,False,False,True,v55,0.54,15.0,0.0,,-2.55,False,4,5,-44.0,5,-315.0
v55_entry__v55_margin_exit,edge0_ask100_p0.65_stc0-600,hold15_prob54_noside_marginlte0p0,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,24.8,332.92,0.07449237053946894,6.21,18.59,0.05583924065841643,14.49,13.77,174,31,169,36,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,8.3,106.74,0.07775904065954657,2.04,6.260000000000001,0.058647180063706214,4.920000000000001,4.760000000000001,54,13,59,8,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,1.32,99.14,0.013314504740770628,1.91,-0.5899999999999999,-0.00595118014928384,-1.8099999999999998,-2.03,49,12,50,11,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,34.42,538.8,0.06388270230141055,10.16,24.26,0.045025983667409064,17.6,16.5,277,56,278,55,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,1.32,-0.5899999999999999,-2.03,True,False,False,True,v55,0.54,15.0,0.0,no,-1.8099999999999998,False,4,5,-44.0,8,-207.0
