rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND position_seconds<=45,29,0.4603174603174603,-27.220000000000002,11.039999999999996,21,8,-18.220000000000002,-7.34,-1.66,18,3,8,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND fair_minus_exit_bid_cents>=15,7,0.1111111111111111,-27.419999999999995,10.840000000000003,6,1,-14.039999999999997,-7.119999999999999,-6.260000000000001,5,2,0,True,True
suppress_collapse_exit_if_position_seconds<=180 AND fair_minus_exit_bid_cents>=5,29,0.4603174603174603,-27.44,10.819999999999997,16,13,-14.659999999999997,-7.52,-5.260000000000001,17,4,8,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND position_seconds<=90,35,0.5555555555555556,-27.78,10.479999999999997,23,12,-17.560000000000002,-6.239999999999999,-3.9800000000000004,19,6,10,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=100,7,0.1111111111111111,-28.119999999999994,10.140000000000004,5,2,-19.580000000000002,-2.2800000000000002,-6.260000000000001,1,6,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents>=20,12,0.19047619047619047,-28.279999999999998,9.98,7,5,-20.140000000000004,-1.88,-6.260000000000001,6,6,0,True,True
suppress_collapse_exit_if_position_seconds<=90 AND fair_minus_exit_bid_cents>=5,21,0.3333333333333333,-28.32,9.939999999999998,13,8,-15.54,-7.52,-5.260000000000001,9,4,8,True,True
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=0,31,0.49206349206349204,-28.540000000000006,9.719999999999992,20,11,-16.66,-8.14,-3.74,16,5,10,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=0,23,0.36507936507936506,-28.7,9.559999999999999,15,8,-16.96,-7.52,-4.22,13,4,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=75,22,0.3492063492063492,-28.86,9.399999999999999,16,6,-18.660000000000004,-5.979999999999999,-4.22,14,2,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=8,9,0.14285714285714285,-28.980000000000004,9.279999999999994,9,0,-15.219999999999997,-11.62,-2.1400000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds<=180,24,0.38095238095238093,-28.999999999999996,9.260000000000002,16,8,-17.26,-7.52,-4.22,14,4,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND position_seconds<=180,42,0.6666666666666666,-29.1,9.159999999999997,25,17,-16.68,-6.239999999999999,-6.18,24,6,12,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=5,14,0.2222222222222222,-29.319999999999997,8.940000000000001,9,5,-16.259999999999998,-7.52,-5.54,6,4,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=15,7,0.1111111111111111,-29.339999999999996,8.920000000000002,5,2,-15.959999999999997,-7.119999999999999,-6.260000000000001,5,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=45,21,0.3333333333333333,-29.439999999999994,8.820000000000004,17,4,-16.96,-10.34,-2.1400000000000006,15,2,4,True,True
suppress_collapse_exit_if_position_seconds<=45 AND entry_to_exit_loss_cents>=10,30,0.47619047619047616,-29.480000000000004,8.779999999999994,19,11,-18.360000000000003,-8.14,-2.98,19,5,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_entry_basis_cents>=65,8,0.12698412698412698,-29.559999999999995,8.700000000000003,6,2,-15.779999999999998,-7.52,-6.260000000000001,4,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND position_seconds<=45,33,0.5238095238095238,-29.66,8.599999999999998,21,12,-17.78,-8.14,-3.74,18,5,10,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=8,12,0.19047619047619047,-29.740000000000002,8.519999999999996,10,2,-15.979999999999999,-11.62,-2.1400000000000006,8,0,4,True,True
suppress_collapse_exit_if_position_seconds<=90 AND fair_minus_exit_bid_cents>=0,38,0.6031746031746031,-29.92,8.339999999999996,22,16,-16.82,-7.04,-6.06,18,8,12,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=15,4,0.06349206349206349,-29.939999999999994,8.320000000000004,4,0,-16.56,-7.119999999999999,-6.260000000000001,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=50,12,0.19047619047619047,-30.08,8.18,10,2,-14.239999999999998,-11.62,-4.22,6,0,6,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=90,6,0.09523809523809523,-30.139999999999997,8.120000000000001,5,1,-17.900000000000002,-5.979999999999999,-6.260000000000001,4,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND position_seconds<=90,39,0.6190476190476191,-30.220000000000002,8.039999999999996,23,16,-17.12,-7.04,-6.06,19,8,12,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,9,0.14285714285714285,-30.680000000000003,7.579999999999995,8,1,-16.919999999999998,-11.62,-2.1400000000000006,5,0,4,True,True
suppress_collapse_exit_if_position_seconds<=45,36,0.5714285714285714,-30.76,7.4999999999999964,22,14,-18.880000000000003,-8.14,-3.74,21,5,10,True,True
suppress_collapse_exit_if_position_seconds<=90 AND entry_to_exit_loss_cents>=10,37,0.5873015873015873,-30.860000000000003,7.399999999999995,21,16,-18.520000000000003,-7.04,-5.3,21,8,8,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,7,0.1111111111111111,-30.880000000000006,7.379999999999992,7,0,-17.12,-11.62,-2.1400000000000006,3,0,4,True,True
suppress_collapse_exit_if_position_seconds<=45 AND entry_to_exit_loss_cents>=15,17,0.2698412698412698,-30.94,7.319999999999997,10,7,-17.84,-9.42,-3.6799999999999997,9,3,5,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds<=90,22,0.3492063492063492,-30.959999999999997,7.300000000000001,14,8,-19.220000000000002,-7.52,-4.22,12,4,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=8,13,0.20634920634920634,-31.16,7.099999999999998,10,3,-15.319999999999997,-11.62,-4.22,7,0,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,9,0.14285714285714285,-31.219999999999995,7.040000000000003,8,1,-17.46,-11.62,-2.1400000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=75,19,0.30158730158730157,-31.319999999999997,6.940000000000001,14,5,-15.479999999999999,-11.62,-4.22,13,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=75,5,0.07936507936507936,-31.319999999999997,6.940000000000001,3,2,-17.54,-7.52,-6.260000000000001,1,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=300,9,0.14285714285714285,-31.619999999999997,6.640000000000001,5,4,-20.040000000000003,-7.92,-3.6600000000000006,3,4,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,8,0.12698412698412698,-31.74,6.52,6,2,-16.66,-11.62,-3.460000000000001,6,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=15,5,0.07936507936507936,-31.74,6.52,3,2,-18.360000000000003,-7.119999999999999,-6.260000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=75,13,0.20634920634920634,-31.819999999999997,6.440000000000001,11,2,-18.060000000000002,-11.62,-2.1400000000000006,9,0,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,6,0.09523809523809523,-31.84,6.419999999999998,4,2,-18.460000000000004,-7.119999999999999,-6.260000000000001,4,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,8,0.12698412698412698,-31.859999999999996,6.400000000000002,7,1,-18.1,-11.62,-2.1400000000000006,4,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=90,25,0.3968253968253968,-31.919999999999998,6.34,18,7,-17.12,-10.34,-4.46,17,2,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,11,0.1746031746031746,-31.960000000000004,6.299999999999994,9,2,-18.200000000000003,-11.62,-2.1400000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,13,0.20634920634920634,-31.999999999999996,6.260000000000002,9,4,-20.160000000000004,-5.979999999999999,-5.860000000000001,7,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,13,0.20634920634920634,-31.999999999999996,6.260000000000002,9,4,-20.160000000000004,-5.979999999999999,-5.860000000000001,7,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.1111111111111111,-32.1,6.159999999999997,6,1,-19.860000000000003,-5.979999999999999,-6.260000000000001,5,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,4,0.06349206349206349,-32.1,6.159999999999997,3,1,-19.860000000000003,-5.979999999999999,-6.260000000000001,2,2,0,True,True
suppress_collapse_exit_if_position_seconds<=90,43,0.6825396825396826,-32.14,6.119999999999997,24,19,-19.040000000000003,-7.04,-6.06,23,8,12,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND position_seconds<=45,26,0.4126984126984127,-32.18,6.079999999999998,18,8,-17.62,-10.34,-4.22,18,2,6,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND position_seconds<=45,26,0.4126984126984127,-32.18,6.079999999999998,18,8,-17.62,-10.34,-4.22,18,2,6,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND position_seconds>=180,5,0.07936507936507936,-32.18,6.079999999999998,3,2,-19.940000000000005,-5.979999999999999,-6.260000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,5,0.07936507936507936,-32.26,6.0,4,1,-18.880000000000006,-7.119999999999999,-6.260000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=10,15,0.23809523809523808,-32.339999999999996,5.920000000000002,11,4,-16.259999999999998,-11.62,-4.46,9,0,6,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=500,9,0.14285714285714285,-32.35999999999999,5.900000000000006,7,2,-18.6,-11.62,-2.1400000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.07936507936507936,-32.4,5.859999999999999,4,1,-20.160000000000004,-5.979999999999999,-6.260000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=0,14,0.2222222222222222,-32.44,5.82,9,5,-16.6,-11.62,-4.22,8,0,6,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND position_seconds<=45,22,0.3492063492063492,-32.54,5.719999999999999,13,9,-17.38,-9.42,-5.740000000000001,15,3,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND position_seconds<=90,18,0.2857142857142857,-32.559999999999995,5.700000000000003,14,4,-20.080000000000005,-10.34,-2.1400000000000006,12,2,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,7,0.1111111111111111,-32.6,5.659999999999997,6,1,-18.840000000000007,-11.62,-2.1400000000000006,3,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,7,0.1111111111111111,-32.6,5.659999999999997,6,1,-18.840000000000007,-11.62,-2.1400000000000006,3,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=45,20,0.31746031746031744,-32.63999999999999,5.6200000000000045,15,5,-20.160000000000004,-10.34,-2.1400000000000006,14,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,6,0.09523809523809523,-32.68,5.579999999999998,6,0,-16.119999999999997,-11.62,-4.94,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds<=45,18,0.2857142857142857,-32.71999999999999,5.540000000000006,12,6,-19.880000000000003,-8.62,-4.22,11,1,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=0,44,0.6984126984126984,-32.800000000000004,5.459999999999994,24,20,-17.78,-8.84,-6.18,24,8,12,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,9,0.14285714285714285,-32.94,5.32,8,1,-19.180000000000003,-11.62,-2.1400000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8,16,0.25396825396825395,-32.96,5.299999999999997,10,6,-17.12,-11.62,-4.22,10,0,6,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=180,16,0.25396825396825395,-32.96,5.299999999999997,10,6,-17.12,-11.62,-4.22,10,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND position_seconds<=45,7,0.1111111111111111,-33.04,5.219999999999999,4,3,-19.960000000000004,-9.42,-3.6600000000000006,2,3,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=75,15,0.23809523809523808,-33.059999999999995,5.200000000000003,12,3,-19.300000000000004,-11.62,-2.1400000000000006,11,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=10,18,0.2857142857142857,-33.099999999999994,5.160000000000004,12,6,-17.020000000000003,-11.62,-4.46,12,0,6,True,True
suppress_collapse_exit_if_position_seconds<=180 AND fair_minus_exit_bid_cents>=15,9,0.14285714285714285,-33.1,5.159999999999997,5,4,-19.720000000000002,-7.119999999999999,-6.260000000000001,7,2,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND position_seconds<=45,19,0.30158730158730157,-33.379999999999995,4.880000000000003,11,8,-18.220000000000006,-9.42,-5.740000000000001,12,3,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,4,0.06349206349206349,-33.39999999999999,4.8600000000000065,3,1,-20.020000000000007,-7.119999999999999,-6.260000000000001,2,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,9,0.14285714285714285,-33.440000000000005,4.819999999999993,7,2,-16.88,-11.62,-4.94,7,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_p_hold>=0.7,11,0.1746031746031746,-33.46,4.799999999999997,9,2,-19.700000000000006,-11.62,-2.1400000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_p_hold>=0.7,11,0.1746031746031746,-33.46,4.799999999999997,9,2,-19.700000000000006,-11.62,-2.1400000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_p_hold>=0.7,11,0.1746031746031746,-33.46,4.799999999999997,9,2,-19.700000000000006,-11.62,-2.1400000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,7,0.1111111111111111,-33.480000000000004,4.779999999999994,6,1,-16.919999999999998,-11.62,-4.94,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_btc_age_ms<=100,7,0.1111111111111111,-33.51999999999999,4.740000000000009,4,3,-19.340000000000003,-7.92,-6.260000000000001,3,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND position_seconds<=45,19,0.30158730158730157,-33.57999999999999,4.680000000000007,13,6,-17.740000000000002,-11.62,-4.22,13,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,5,0.07936507936507936,-33.58,4.68,5,0,-19.820000000000004,-11.62,-2.1400000000000006,1,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,5,0.07936507936507936,-33.58,4.68,5,0,-19.820000000000004,-11.62,-2.1400000000000006,1,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,5,0.07936507936507936,-33.58,4.68,5,0,-19.820000000000004,-11.62,-2.1400000000000006,1,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,8,0.12698412698412698,-33.599999999999994,4.660000000000004,7,1,-19.840000000000007,-11.62,-2.1400000000000006,4,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.09523809523809523,-33.65999999999999,4.6000000000000085,6,0,-15.779999999999998,-11.62,-6.260000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,8,0.12698412698412698,-33.68,4.579999999999998,7,1,-19.920000000000005,-11.62,-2.1400000000000006,4,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND fair_minus_exit_bid_cents>=5,16,0.25396825396825395,-33.739999999999995,4.520000000000003,9,7,-18.939999999999998,-11.62,-3.1800000000000006,10,0,6,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,12,0.19047619047619047,-33.75999999999999,4.500000000000007,7,5,-16.6,-11.62,-5.54,8,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,10,0.15873015873015872,-33.76,4.5,8,2,-20.000000000000004,-11.62,-2.1400000000000006,6,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,9,0.14285714285714285,-33.779999999999994,4.480000000000004,7,2,-17.94,-11.62,-4.22,3,0,6,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND position_seconds<=45,10,0.15873015873015872,-33.879999999999995,4.380000000000003,6,4,-18.200000000000003,-9.42,-6.260000000000001,7,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=45,11,0.1746031746031746,-33.94,4.32,8,3,-18.1,-11.62,-4.22,5,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,4,0.06349206349206349,-33.97999999999999,4.280000000000008,4,0,-18.900000000000006,-11.62,-3.460000000000001,2,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,9,0.14285714285714285,-34.07999999999999,4.180000000000007,6,3,-20.320000000000007,-11.62,-2.1400000000000006,5,0,4,True,True
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=10,4,0.06349206349206349,-34.11999999999999,4.140000000000008,3,1,-19.240000000000006,-8.62,-6.260000000000001,3,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_btc_age_ms>=800,4,0.06349206349206349,-34.14,4.119999999999997,4,0,-20.380000000000006,-11.62,-2.1400000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,4,0.06349206349206349,-34.14,4.119999999999997,4,0,-20.380000000000006,-11.62,-2.1400000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,4,0.06349206349206349,-34.14,4.119999999999997,4,0,-20.380000000000006,-11.62,-2.1400000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,4,0.06349206349206349,-34.14,4.119999999999997,4,0,-20.380000000000006,-11.62,-2.1400000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=75,14,0.2222222222222222,-34.21999999999999,4.040000000000006,10,4,-18.380000000000003,-11.62,-4.22,8,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=10,13,0.20634920634920634,-34.239999999999995,4.020000000000003,9,4,-18.160000000000004,-11.62,-4.46,7,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=90,23,0.36507936507936506,-34.3,3.960000000000001,16,7,-19.5,-10.34,-4.46,15,2,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.1111111111111111,-34.419999999999995,3.8400000000000034,5,2,-16.54,-11.62,-6.260000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.047619047619047616,-34.519999999999996,3.740000000000002,3,0,-16.639999999999997,-11.62,-6.260000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,4,0.06349206349206349,-34.58,3.6799999999999997,4,0,-18.020000000000003,-11.62,-4.94,2,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=90,28,0.4444444444444444,-34.68000000000001,3.579999999999991,18,10,-20.36,-10.34,-3.9800000000000004,16,2,10,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND entry_to_exit_loss_cents<=10,5,0.07936507936507936,-34.7,3.559999999999995,5,0,-18.840000000000007,-11.62,-4.24,2,0,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=90,14,0.2222222222222222,-34.72,3.539999999999999,10,4,-18.600000000000005,-10.34,-5.78,8,2,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=90,12,0.19047619047619047,-34.76,3.5,8,4,-18.920000000000005,-11.62,-4.22,6,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND position_seconds<=180,20,0.31746031746031744,-34.76,3.5,14,6,-20.080000000000005,-10.34,-4.340000000000001,12,2,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1111111111111111,-34.8,3.460000000000001,6,1,-16.919999999999998,-11.62,-6.260000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=10,14,0.2222222222222222,-34.86,3.3999999999999986,9,5,-18.78,-11.62,-4.46,8,0,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND fair_minus_exit_bid_cents>=5,17,0.2698412698412698,-34.99999999999999,3.260000000000005,10,7,-17.6,-11.62,-5.78,13,0,4,True,True
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=15,3,0.047619047619047616,-35.059999999999995,3.200000000000003,2,1,-20.180000000000003,-8.62,-6.260000000000001,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=75,17,0.2698412698412698,-35.13999999999999,3.1200000000000045,12,5,-19.300000000000004,-11.62,-4.22,11,0,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.06349206349206349,-35.33999999999999,2.920000000000009,4,0,-17.46,-11.62,-6.260000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.09523809523809523,-35.35999999999999,2.9000000000000057,5,1,-17.48,-11.62,-6.260000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.06349206349206349,-35.35999999999999,2.9000000000000057,3,1,-17.48,-11.62,-6.260000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=45,13,0.20634920634920634,-35.379999999999995,2.8800000000000026,9,4,-19.260000000000005,-10.34,-5.78,7,2,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,4,0.06349206349206349,-35.379999999999995,2.8800000000000026,3,1,-17.5,-11.62,-6.260000000000001,4,0,0,True,True
