entry_ts,exit_ts,market,side,entry_price_cents,exit_price_cents,entry_fee_cents,exit_fee_cents,net_pnl_cents,net_pnl_dollars,exit_reason,settlement_exit,hold_seconds,pt_cents,sl_cents,max_hold_seconds,sim_expected_net_cents,sim_sharpe_like,entry_fair_side_cents,entry_z_cents,entry_seconds_to_close
2026-05-10T18:50:05.989658+00:00,2026-05-10T18:58:20.044296+00:00,KXBTC15M-26MAY101500-00,no,27.0,44.0,2.0,2.0,13.0,0.13,max_hold,False,494.055,25.0,55.0,480.0,17.6203,1.927102,48.072,11.072,594.017
2026-05-10T19:05:24.311578+00:00,2026-05-10T19:11:06.253102+00:00,KXBTC15M-26MAY101515-15,yes,20.0,96.0,2.0,1.0,73.0,0.73,take_profit,False,341.942,25.0,55.0,480.0,17.7703,2.311409,47.053,-27.553,575.712
2026-05-10T19:20:59.053200+00:00,2026-05-10T19:29:00.085188+00:00,KXBTC15M-26MAY101530-30,no,24.0,45.0,2.0,2.0,17.0,0.17,max_hold,False,481.032,25.0,55.0,480.0,11.2787,4.111699,47.5454,33.0454,540.963
2026-05-10T19:51:33.788963+00:00,2026-05-10T19:59:40.096550+00:00,KXBTC15M-26MAY101600-00,yes,11.0,9.0,1.0,1.0,-4.0,-0.04,max_hold,False,486.308,25.0,55.0,480.0,20.7797,3.458482,40.8979,-30.3979,506.225
2026-05-10T22:21:17.372081+00:00,2026-05-10T22:27:19.888028+00:00,KXBTC15M-26MAY101830-30,yes,41.0,94.0,2.0,1.0,50.0,0.5,take_profit,False,362.516,25.0,55.0,480.0,8.8642,0.433221,46.1276,-7.1276,522.63
2026-05-10T22:50:00.997399+00:00,2026-05-10T22:58:20.027421+00:00,KXBTC15M-26MAY101900-00,no,35.0,41.0,2.0,2.0,2.0,0.02,max_hold,False,499.03,25.0,55.0,480.0,17.8868,3.525552,44.7966,12.2966,599.004
2026-05-10T18:21:57.723681+00:00,2026-05-10T18:29:40.104598+00:00,KXBTC15M-26MAY101430-30,yes,38.0,0.0,2.0,0.0,-40.0,-0.4,settlement_after_tape,True,462.381,18.0,55.0,480.0,5.7714,0.409971,47.1531,-9.6531,482.292
2026-05-10T18:38:00.788487+00:00,2026-05-10T18:44:40.306455+00:00,KXBTC15M-26MAY101445-45,yes,34.0,0.0,2.0,0.0,-36.0,-0.36,settlement_after_tape,True,399.518,18.0,55.0,480.0,6.2962,0.511348,43.4687,-9.9687,419.234
2026-05-10T19:35:01.073448+00:00,2026-05-10T19:42:28.086158+00:00,KXBTC15M-26MAY101545-45,yes,29.0,0.0,2.0,0.0,-31.0,-0.31,settlement_after_tape,True,447.013,25.0,55.0,480.0,13.1824,0.831185,48.0671,-12.5671,598.929
2026-05-10T20:07:46.950919+00:00,2026-05-10T20:14:40.034858+00:00,KXBTC15M-26MAY101615-15,no,34.0,100.0,2.0,0.0,64.0,0.64,settlement_after_tape,True,413.084,25.0,55.0,480.0,18.6811,2.01375,48.2791,12.2791,433.052
2026-05-10T20:21:51.999174+00:00,2026-05-10T20:29:40.084067+00:00,KXBTC15M-26MAY101630-30,yes,30.0,0.0,2.0,0.0,-32.0,-0.32,settlement_after_tape,True,468.085,25.0,55.0,480.0,17.9466,1.716785,48.1758,-15.6758,488.022
2026-05-10T20:37:35.499878+00:00,2026-05-10T20:44:40.127217+00:00,KXBTC15M-26MAY101645-45,yes,30.0,0.0,2.0,0.0,-32.0,-0.32,settlement_after_tape,True,424.627,25.0,55.0,480.0,16.9416,1.459169,46.7605,-17.2605,444.524
2026-05-10T20:56:40.627217+00:00,2026-05-10T20:57:06.694179+00:00,KXBTC15M-26MAY101700-00,yes,1.0,0.0,1.0,0.0,-2.0,-0.02,settlement_after_tape,True,26.067,25.0,55.0,480.0,21.8703,8.995468,39.463,-38.963,199.39
2026-05-10T21:05:04.088511+00:00,2026-05-10T21:06:49.867232+00:00,KXBTC15M-26MAY101715-15,no,29.0,100.0,2.0,0.0,69.0,0.69,settlement_after_tape,True,105.779,25.0,55.0,480.0,17.5204,2.426238,45.5343,19.0343,595.914
